+-----+---------------------+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+------------+---------+-------+------+
| 60  | 2024-10-08 10:47:51 |                                     180.179.176.101 - - [08/Oct/2024:10:47:51 +0530] "POST /api/v1/agent-config HTTP/1.1" 500 37 "-" "Go-http-client/1.1" "-"                                      | ubuntu-server | accesslog  |    -    |  500  | POST |
| 61  | 2024-10-08 10:47:44 |                                     10.192.1.2 - - [08/Oct/2024:10:47:44 +0530] "POST /api/v1/vm-performance-row HTTP/1.1" 202 59 "-" "Go-http-client/1.1" "-"                                     | ubuntu-server | accesslog  |    -    |   -   | POST |
| 62  | 2024-10-08 10:47:35 |                                  180.179.176.101 - - [08/Oct/2024:10:47:35 +0530] "POST /api/v1/vm-performance-row HTTP/1.1" 202 59 "-" "Go-http-client/1.1" "-"                                   | ubuntu-server | accesslog  |    -    |   -   | POST |
| 63  | 2024-10-08 10:47:30 |                                        10.192.1.2 - - [08/Oct/2024:10:47:30 +0530] "POST /api/v1/agent-config HTTP/1.1" 500 37 "-" "Go-http-client/1.1" "-"                                        | ubuntu-server | accesslog  |    -    |  500  | POST |
| 64  | 2024-10-08 10:47:30 |                                        10.192.1.2 - - [08/Oct/2024:10:47:30 +0530] "POST /api/v1/agent-config HTTP/1.1" 500 37 "-" "Go-http-client/1.1" "-"                                        | ubuntu-server | accesslog  |    -    |  500  | POST |
| 65  | 2024-10-08 10:47:01 |                                     10.192.1.2 - - [08/Oct/2024:10:47:01 +0530] "POST /api/v1/vm-performance-row HTTP/1.1" 202 59 "-" "Go-http-client/1.1" "-"                                     | ubuntu-server | accesslog  |    -    |   -   | POST |
| 66  | 2024-10-08 10:47:01 |                                   124.153.95.78 - - [08/Oct/2024:10:47:01 +0530] "POST /api/v1/vm-performance-row HTTP/1.1" 202 59 "-" "Go-http-client/1.1" "-"                                    | ubuntu-server | accesslog  |    -    |   -   | POST |
| 67  | 2024-10-08 10:46:57 |                                      124.153.95.78 - - [08/Oct/2024:10:46:57 +0530] "POST /api/v1/agent-config HTTP/1.1" 500 37 "-" "Go-http-client/1.1" "-"                                       | ubuntu-server | accesslog  |    -    |  500  | POST |
| 68  | 2024-10-08 10:46:45 |                                     10.192.1.2 - - [08/Oct/2024:10:46:45 +0530] "POST /api/v1/vm-performance-row HTTP/1.1" 202 59 "-" "Go-http-client/1.1" "-"                                     | ubuntu-server | accesslog  |    -    |   -   | POST |
| 69  | 2024-10-08 10:46:34 |                                  180.179.176.101 - - [08/Oct/2024:10:46:34 +0530] "POST /api/v1/vm-performance-row HTTP/1.1" 202 59 "-" "Go-http-client/1.1" "-"                                   | ubuntu-server | accesslog  |    -    |   -   | POST |
| 70  | 2024-10-08 10:46:20 |                                        10.192.1.2 - - [08/Oct/2024:10:46:20 +0530] "POST /api/v1/agent-config HTTP/1.1" 500 37 "-" "Go-http-client/1.1" "-"                                        | ubuntu-server | accesslog  |    -    |  500  | POST |
| 71  | 2024-10-08 10:46:20 |                                        10.192.1.2 - - [08/Oct/2024:10:46:20 +0530] "POST /api/v1/agent-config HTTP/1.1" 500 37 "-" "Go-http-client/1.1" "-"                                        | ubuntu-server | accesslog  |    -    |  500  | POST |
| 72  | 2024-10-08 10:46:01 |                                   124.153.95.78 - - [08/Oct/2024:10:46:01 +0530] "POST /api/v1/vm-performance-row HTTP/1.1" 202 59 "-" "Go-http-client/1.1" "-"                                    | ubuntu-server | accesslog  |    -    |   -   | POST |
| 73  | 2024-10-08 10:46:01 |                                     10.192.1.2 - - [08/Oct/2024:10:46:01 +0530] "POST /api/v1/vm-performance-row HTTP/1.1" 202 59 "-" "Go-http-client/1.1" "-"                                     | ubuntu-server | accesslog  |    -    |   -   | POST |
| 74  | 2024-10-08 10:45:51 |                                     180.179.176.101 - - [08/Oct/2024:10:45:51 +0530] "POST /api/v1/agent-config HTTP/1.1" 500 37 "-" "Go-http-client/1.1" "-"                                      | ubuntu-server | accesslog  |    -    |  500  | POST |
| 75  | 2024-10-08 10:45:51 |                                     180.179.176.101 - - [08/Oct/2024:10:45:51 +0530] "POST /api/v1/agent-config HTTP/1.1" 500 37 "-" "Go-http-client/1.1" "-"                                      | ubuntu-server | accesslog  |    -    |  500  | POST |
| 76  | 2024-10-08 10:45:45 |                                     10.192.1.2 - - [08/Oct/2024:10:45:45 +0530] "POST /api/v1/vm-performance-row HTTP/1.1" 202 59 "-" "Go-http-client/1.1" "-"                                     | ubuntu-server | accesslog  |    -    |   -   | POST |
| 77  | 2024-10-08 10:45:34 |                                  180.179.176.101 - - [08/Oct/2024:10:45:34 +0530] "POST /api/v1/vm-performance-row HTTP/1.1" 202 59 "-" "Go-http-client/1.1" "-"                                   | ubuntu-server | accesslog  |    -    |   -   | POST |
